course_id,course_code,course_name,credit,theory_hours,practice_hours,course_description,source_url
435,NM316,주식시장론,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
436,EA229,캠페인기획론,3.0,3.0,0.0,미디어영상광고홍보학 재학생(복수전공 포함)만 수강 가능 // 전공(복수포함)자,https://sugang.hs.ac.kr/course/subject/list
437,EM326,멀티플랫폼스토리텔링전략실습,3.0,3.0,0.0,미디어영상광고홍보학 재학생(복수전공 포함)만 수강 가능 // 전공(복수포함)자,https://sugang.hs.ac.kr/course/subject/list
438,SC318,보육교사(인성)론,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
439,HK391,한국신화와판타지문화탐구,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
440,DC584,한중문화이벤트분석,3.0,3.0,0.0,한중콘텐츠전공과목,https://sugang.hs.ac.kr/course/subject/list
441,TR508,노동환경과고용동향,3.0,3.0,0.0,장애인재활상담사 선택과목,https://sugang.hs.ac.kr/course/subject/list
442,TT640,성서인물과성격심리,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
443,HD649,독일역사로보는문학이야기I,3.0,3.0,0.0,독일역사로보는문학이야기1 / 독일역사로보는문학이야기2(2학기) 둘중 한과목 내규필수,https://sugang.hs.ac.kr/course/subject/list
444,SB302,심리검사,3.0,3.0,0.0,*심리아동학 전공생(복수전공생)만 신청 가능 // 전공(복수포함)자,https://sugang.hs.ac.kr/course/subject/list
445,AC321,임베디드시스템,3.0,3.0,0.0,AI시스템반도체학 학생만 수강신청 가능 // 전공(복수포함)자,https://sugang.hs.ac.kr/course/subject/list
446,NP381,스포츠행정및정책,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
447,HW402,소설창작실습Ⅲ,3.0,3.0,0.0,전공(복수포함)자,https://sugang.hs.ac.kr/course/subject/list
448,TS352,사회복지실천론,3.0,3.0,0.0,사회복지사 1·2급 필수 과목,https://sugang.hs.ac.kr/course/subject/list
449,HD417,독일어어휘의이해,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
450,AC317,집적회로설계응용,3.0,3.0,0.0,AI시스템반도체학 학생만 수강신청 가능 // 전공(복수포함)자,https://sugang.hs.ac.kr/course/subject/list
451,HK385,현대시인탐구,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
452,HH317,인물한국사,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
453,HW235,이야기구성법,3.0,3.0,0.0,전공(복수포함)자 // 전공(복수포함)자,https://sugang.hs.ac.kr/course/subject/list
454,HP382,불교철학,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
455,NM391,투자론,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
456,TT957,오경연구,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
457,TS354,사회복지정책론,3.0,3.0,0.0,사회복지사 1·2급 필수 과목,https://sugang.hs.ac.kr/course/subject/list
458,EA335,소셜마케팅커뮤니케이션,3.0,3.0,0.0,"미디어영상광고홍보학 재학생(복수전공, AI융합장애인라이프케어·AI융합시니어라이프케어 포함)만 수강 가능 // 전공(복수포함)자",https://sugang.hs.ac.kr/course/subject/list
459,HW328,아동문학창작실습Ⅰ,3.0,3.0,0.0,전공(복수포함)자,https://sugang.hs.ac.kr/course/subject/list
460,EZ313,조직관리론,3.0,3.0,0.0,일학습병행 참여학생 수강신청 가능,https://sugang.hs.ac.kr/course/subject/list
461,TT580,기독교생태교육,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
462,TT634,서신서연구,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
463,HP507,문학철학,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
464,HK384,한국어발음교육론,3.0,3.0,0.0,한국어교육트랙 3영역 ,https://sugang.hs.ac.kr/course/subject/list
465,HI250,선거와정당,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
466,HP309,과학과문화,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
467,HJ397,일본문화콘텐츠분석및비평,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
468,HJ344,일본연구해외자료강독,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
469,NM388,금융과AI,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
470,EE231,계량경제학,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
471,TR327,직업적응훈련,3.0,3.0,0.0,장애인재활상담사 선택 과목,https://sugang.hs.ac.kr/course/subject/list
472,EI374,국제통상정책론,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
473,DV341,아시아문화및한류현지조사,3.0,3.0,0.0,디영문콘/디문콘/영상문화 소속 전공자(한국인)에 한함 / 외국인 및 타과생 수강 금지 // 전공(복수포함)자,https://sugang.hs.ac.kr/course/subject/list
474,SH318,컴퓨터애니메이션,3.0,3.0,0.0,"AISW학, 인공지능, 데이터사이언스, 지능형IoT, XR콘텐츠 교차전공",https://sugang.hs.ac.kr/course/subject/list
475,SH402,AISW캡스톤디자인Ⅰ,3.0,3.0,0.0,"소프트웨어, 인공지능, 데이터사이언스, 지능형IoT, XR콘텐츠 교차전공(23학번)",https://sugang.hs.ac.kr/course/subject/list
476,EB251,마케팅커뮤니케이션,3.0,3.0,0.0,전공(복수포함)자 // 전공(복수포함)자,https://sugang.hs.ac.kr/course/subject/list
477,HS365,음식문화의사회학,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
478,EB301,인적자원관리,3.0,3.0,0.0,전공(복수포함)자,https://sugang.hs.ac.kr/course/subject/list
479,HS329,자본주의사회와노동,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
480,EZ324,데이터분석종합설계,3.0,3.0,0.0,전공(복수포함)자,https://sugang.hs.ac.kr/course/subject/list
481,PS410,지역공공문제해결,3.0,3.0,0.0,"타과생 수강금지(공공인재학부 또는 공공인재빅데이터융합학 전공생, 복수전공, 부전공 중 3,4학년만 신청)",https://sugang.hs.ac.kr/course/subject/list
482,SH317,가상증강현실,3.0,3.0,0.0,"AISW학, 소프트웨어, 인공지능, 지능형IoT, 데이터사이언스 교차전공 / 컴퓨터공학부 전공 인정 과목",https://sugang.hs.ac.kr/course/subject/list
483,HE274,영어토론,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
484,NS365,기계학습,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
485,HN390,중국역사스토리텔링,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
486,EK355,글로벌리더십과기업가정신,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
487,HD655,무역·관광독일어실습,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
488,PS413,공공혁신,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
489,HK381,한국민속의이해,3.0,3.0,0.0,한국어교육트랙 4영역,https://sugang.hs.ac.kr/course/subject/list
490,HD669,국내외유럽문화탐사1,3.0,3.0,0.0,"마이크로전공(글로벌문화콘텐츠, 글로컬문화비즈니스기획)",https://sugang.hs.ac.kr/course/subject/list
491,HK380,한국어이해교육론,3.0,3.0,0.0,한국어교육트랙 3영역 ,https://sugang.hs.ac.kr/course/subject/list
492,EB304,전산회계실무,3.0,3.0,0.0,선수이수과목 : 회계의이해 또는 회계원리 // 전공(복수포함)자,https://sugang.hs.ac.kr/course/subject/list
493,HS349,대중문화론,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
494,HE332,현대영미시,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
495,HK403,문학을통해본한국근현대탐구,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
496,TR374,보조공학의이해,3.0,3.0,0.0,장애인재활상담사 선택 과목/AI융합장애인라이프케어 전공 학생 수강 가능,https://sugang.hs.ac.kr/course/subject/list
497,EI471,보험학개론,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
498,NP382,수상스포츠,3.0,3.0,0.0,전공 예산으로 실습비 사용하므로 전공자(복수전공자)만 수강 가능/집중이수제 // 전공(복수포함)자,https://sugang.hs.ac.kr/course/subject/list
499,SH343,앰비언트컴퓨팅개발1,3.0,3.0,0.0,"소프트웨어, 인공지능, 데이터사이언스, 지능형IoT, XR콘텐츠 교차전공(23학번)/(앰비언트컴퓨팅전공 학생) AI·SW캡스톤디자인2 대체 교과목",https://sugang.hs.ac.kr/course/subject/list
500,EB386,서비스운영관리,3.0,3.0,0.0,전공(복수포함)자 // 전공(복수포함)자,https://sugang.hs.ac.kr/course/subject/list
501,HI454,시사문제연구,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
502,HN400,중국엘리트와정책,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
503,DS301,데이터응용서비스,3.0,3.0,0.0,"데이터사이언스 핵심전공(2026년도 2023학번졸업예정자는 유예하여 적용) / AISW학, 소프트웨어, 인공지능, 지능형IoT, XR콘텐츠 교차전공",https://sugang.hs.ac.kr/course/subject/list
504,EB317,전략경영,3.0,3.0,0.0,전공(복수포함)자 // 전공(복수포함)자,https://sugang.hs.ac.kr/course/subject/list
505,EI385,무역계약법규,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
506,HI409,세계지역의개발과평화이슈,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
507,HI314,한미관계의이해,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
508,HK444,한국어교육과정론,3.0,3.0,0.0,한국어교육트랙 3영역,https://sugang.hs.ac.kr/course/subject/list
509,TR363,자립생활,3.0,3.0,0.0,장애인재활상담사 선택 과목,https://sugang.hs.ac.kr/course/subject/list
510,TR348,성격심리학,3.0,3.0,0.0,발달재활서비스제공인력(놀이심리재활) 전공 선택과목,https://sugang.hs.ac.kr/course/subject/list
511,HE314,현대영미소설,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
512,NS301,시계열분석,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
513,HE264,영어문법,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
514,SH312,네트워크보안,3.0,3.0,0.0,"AISW학, 인공지능, 데이터사이언스, 지능형IoT, XR콘텐츠 교차전공",https://sugang.hs.ac.kr/course/subject/list
515,PS321,공공리더십과공직가치,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
516,SH355,텍스트마이닝,3.0,3.0,0.0,"AISW학, 소프트웨어, 인공지능, 지능형IoT, XR콘텐츠 교차전공",https://sugang.hs.ac.kr/course/subject/list
517,SH322,영상처리,3.0,3.0,0.0,"AISW학, 소프트웨어, 인공지능, XR콘텐츠, 데이터사이언스 교차전공 / 컴퓨터공학부,소프트웨어융합학부 전공 인정 과목",https://sugang.hs.ac.kr/course/subject/list
518,SH403,AISW캡스톤디자인Ⅱ,3.0,3.0,0.0,"소프트웨어, 인공지능, 데이터사이언스, 지능형IoT, XR콘텐츠 교차전공(23학번)",https://sugang.hs.ac.kr/course/subject/list
519,SH304,데이터베이스프로그래밍,3.0,3.0,0.0,"AISW학, 인공지능, 데이터사이언스, 지능형IoT, XR콘텐츠 교차전공 / 컴퓨터공학부,소프트웨어융합학부,IT영상콘텐츠학과 전공 인정 과목",https://sugang.hs.ac.kr/course/subject/list
520,EB450,금융제도및기관론,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
521,PS418,데이터분석과시각화_NCS,3.0,3.0,0.0,NCS 교과목,https://sugang.hs.ac.kr/course/subject/list
522,HS366,사회사상특강,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
523,SH340,인지감성컴퓨팅개발1,3.0,3.0,0.0,"소프트웨어, 인공지능, 데이터사이언스, 지능형IoT, XR콘텐츠 교차전공(23학번)/(인지감성컴퓨팅전공 학생) AI·SW캡스톤디자인2 대체 교과목",https://sugang.hs.ac.kr/course/subject/list
524,NS310,범주형자료분석,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
525,SH354,정보보안컨설팅,3.0,3.0,0.0,"AISW학, 인공지능, 데이터사이언스, 지능형IoT, XR콘텐츠 교차전공",https://sugang.hs.ac.kr/course/subject/list
526,EI261,영어로보는시사국제경제,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
527,PS409,딥러닝자연어처리,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
528,HE440,현대영미희곡,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
529,HH401,임상역사,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
530,SH409,디지털라이프케어서비스,3.0,3.0,0.0,"소프트웨어, 인공지능, 데이터사이언스, 지능형IoT, XR콘텐츠 교차전공(23학번)",https://sugang.hs.ac.kr/course/subject/list
531,NS302,실험계획법,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
532,SH305,정보보호,3.0,3.0,0.0,"소프트웨어, 인공지능, 데이터사이언스, 지능형IoT, XR콘텐츠 교차전공(23학번) / 컴퓨터공학부 전공 인정 과목",https://sugang.hs.ac.kr/course/subject/list
533,SH310,DBMS활용및실습,3.0,3.0,0.0,"소프트웨어, 인공지능, 데이터사이언스, 지능형IoT, XR콘텐츠 교차전공(23학번)",https://sugang.hs.ac.kr/course/subject/list
534,SH401,IoT융합서비스기획,3.0,3.0,0.0,"소프트웨어, 인공지능, 데이터사이언스, 지능형IoT, XR콘텐츠 교차전공(23학번) / 컴퓨터공학부 전공 인정 과목",https://sugang.hs.ac.kr/course/subject/list
535,SH308,알고리즘,3.0,3.0,0.0,"소프트웨어, 인공지능, 데이터사이언스, 지능형IoT, XR콘텐츠 교차전공(23학번) / 컴퓨터공학부,소프트웨어융합학부 전공 인정 과목",https://sugang.hs.ac.kr/course/subject/list
536,SH313,게임프로그래밍,3.0,3.0,0.0,"소프트웨어, 인공지능, 데이터사이언스, 지능형IoT, XR콘텐츠 교차전공(23학번) / 컴퓨터공학부,소프트웨어융합학부 전공 인정 과목",https://sugang.hs.ac.kr/course/subject/list
537,SH320,데이터엔지니어링,3.0,3.0,0.0,"소프트웨어, 인공지능, 데이터사이언스, 지능형IoT, XR콘텐츠 교차전공(23학번) / 컴퓨터공학부,소프트웨어융합학부 전공 인정 과목",https://sugang.hs.ac.kr/course/subject/list
538,SH302,소프트웨어공학,3.0,3.0,0.0,"소프트웨어, 인공지능, 데이터사이언스, 지능형IoT, XR콘텐츠 교차전공(23학번) / 컴퓨터공학부,소프트웨어융합학부 전공 인정 과목",https://sugang.hs.ac.kr/course/subject/list
539,HN484,실용중국어회화Ⅰ,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
540,SH323,인간컴퓨터상호작용,3.0,3.0,0.0,"소프트웨어, 인공지능, 데이터사이언스, 지능형IoT, XR콘텐츠 교차전공(23학번) / 컴퓨터공학부 전공 인정 과목",https://sugang.hs.ac.kr/course/subject/list
541,SH306,컴퓨터네트워크,3.0,3.0,0.0,"소프트웨어, 인공지능, 데이터사이언스, 지능형IoT, XR콘텐츠 교차전공(23학번) / 컴퓨터공학부,소프트웨어융합학부 전공 인정 과목",https://sugang.hs.ac.kr/course/subject/list
542,SH328,딥러닝기초,3.0,3.0,0.0,"인공지능 핵심전공(2026학년도 2023학번 졸업예정자는 유예하여 적용) / AISW학, 소프트웨어, 데이터사이언스, 지능형IoT, XR콘텐츠 교차전공 / 컴퓨터공학부,소프트웨어융합학부 전공 인정 과목",https://sugang.hs.ac.kr/course/subject/list
543,HN416,중국기업으로보는국제경영,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
544,SC306,보육과정,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
545,SH404,자연어처리,3.0,3.0,0.0,"AISW학, 소프트웨어, 인공지능, 지능형IoT, XR콘텐츠 교차전공",https://sugang.hs.ac.kr/course/subject/list
546,HD629,독일어듣기말하기실습A2-2,3.0,3.0,0.0,독일어듣기말하기A2-2 / 독일어듣기말하기B1-1(2학기) 둘중 한과목 내규필수,https://sugang.hs.ac.kr/course/subject/list
547,EZ439,고객분석과데이터관리_NCS,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
548,TR450,놀이치료실습및슈퍼비전,3.0,3.0,0.0,발달재활서비스 전공필수 과목,https://sugang.hs.ac.kr/course/subject/list
549,EZ436,IT경영세미나Ⅰ,1.0,1.0,0.0,전공(복수포함)자 // 전공(복수포함)자,https://sugang.hs.ac.kr/course/subject/list
550,NP448,라켓스포츠,3.0,3.0,0.0,"이론 수업 시 10201호/실기 수업 시 테니스장/수1,2 연강 수업/증원불가",https://sugang.hs.ac.kr/course/subject/list
551,TS455,사회복지현장실습Ⅱ,3.0,3.0,0.0,30명초과불가/실습의이해 과목(실습 선수과목)을 이수했으며 동계실습 진행했거나 1학기중 실습예정자만 신청 가능 // 전공(복수포함)자,https://sugang.hs.ac.kr/course/subject/list
552,HK451,한국어교육실습,3.0,3.0,0.0,한국어교육트랙 5영역. 한국어교육트랙 1영역과 3영역의 교과목을 이전 학기까지 24학점 이상 이수한 자만 수강 가능.,https://sugang.hs.ac.kr/course/subject/list
553,SC409,아동관찰및행동연구,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
554,EZ447,빅데이터이해및기획_NCS,3.0,3.0,0.0,일학습병행 참여학생만 수강신청 가능,https://sugang.hs.ac.kr/course/subject/list
555,EB476,마케팅성과관리_NCS,3.0,3.0,0.0,2026학년도 IPP형 일학습병행 참여학생(학습근로자) 대상 수업,https://sugang.hs.ac.kr/course/subject/list
556,EE401,제도경제학,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
557,SH423,프로그래밍언어활용_NCS,3.0,3.0,0.0,IPP만 수강가능,https://sugang.hs.ac.kr/course/subject/list
558,TR453,재활행정,3.0,3.0,0.0,장애인재활상담사 필수 과목,https://sugang.hs.ac.kr/course/subject/list
559,NM315,파생상품이론1,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
560,NM441,금융세미나,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
561,NM464,위험관리,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
562,TS516,사회복지법제,3.0,3.0,0.0,사회복지사 1·2급 필수 과목,https://sugang.hs.ac.kr/course/subject/list
563,SH422,통합구현_NCS,3.0,3.0,0.0,IPP만 수강가능,https://sugang.hs.ac.kr/course/subject/list
564,EA431,마케팅커뮤니케이션프로젝트,3.0,3.0,0.0,미디어영상광고홍보학 재학생(복수전공 포함)만 수강 가능 // 전공(복수포함)자,https://sugang.hs.ac.kr/course/subject/list
565,SB410,임상현장실습Ⅱ,3.0,3.0,0.0,*심리아동학 전공생(복수전공생)만 신청 가능 // 전공(복수포함)자,https://sugang.hs.ac.kr/course/subject/list
566,HH408,한국사활용콘텐츠,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
567,EB451,경영사례연구,3.0,3.0,0.0,전공(복수포함)자,https://sugang.hs.ac.kr/course/subject/list
568,NP301,운동처방론,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
569,EZ438,마케팅관리_NCS,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
570,HW418,소설창작특강Ⅱ,3.0,3.0,0.0,전공(복수포함)자,https://sugang.hs.ac.kr/course/subject/list
571,SC405,부모교육론,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
572,SB411,코칭심리학,3.0,3.0,0.0,*심리아동학 전공생(복수전공생)만 신청 가능 // 전공(복수포함)자,https://sugang.hs.ac.kr/course/subject/list
573,EE440,경제학세미나,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
574,SH427,빅데이터저장 · 처리시스템_NCS,3.0,3.0,0.0,일학습병행 참여학생만 수강신청 가능,https://sugang.hs.ac.kr/course/subject/list
575,DV402,문화콘텐츠조사연구의이론과실제,3.0,3.0,0.0,전공(복수포함)자에 한함. 한국인만 수강 // 전공(복수포함)자,https://sugang.hs.ac.kr/course/subject/list
576,HW432,드라마워크숍,3.0,3.0,0.0,전공(복수포함)자 // 전공(복수포함)자,https://sugang.hs.ac.kr/course/subject/list
577,HW338,시창작특강Ⅱ,3.0,3.0,0.0,전공(복수포함)자,https://sugang.hs.ac.kr/course/subject/list
578,HD377,독일역사와언어변화,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
579,HP406,철학적책읽기,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
580,SB301,임상심리학,3.0,3.0,0.0,블랜디드 수업,https://sugang.hs.ac.kr/course/subject/list
581,SH424,응용SW설계_NCS,3.0,3.0,0.0,IPP만 수강가능,https://sugang.hs.ac.kr/course/subject/list
582,EB477,유통관리_NCS,3.0,3.0,0.0,2026학년도 IPP형 일학습병행 참여학생(학습근로자) 대상 수업,https://sugang.hs.ac.kr/course/subject/list
583,HP407,사회정치철학,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
584,HK440,논문연습,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
585,HW405,비평이론,3.0,3.0,0.0,전공(복수포함)자,https://sugang.hs.ac.kr/course/subject/list
586,GP610,고급발달정신병리학,3.0,3.0,0.0,학석사연계과정 /실제수업은 금 11:00~14:15 20301,https://sugang.hs.ac.kr/course/subject/list
587,TS473,가족상담및가족치료,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
588,EZ431,창업경영론,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
589,HJ378,통번역실습Ⅰ,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
590,HX510,*적층제조기술및3D프린팅,2.0,2.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
591,HX511,*초등학교실습,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
592,PD004,도전설계기초,3.0,3.0,0.0,지정된 학생외 수강금지(신청시 추후 삭제),https://sugang.hs.ac.kr/course/subject/list
593,HZ877,*외국인을위한체코어,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
594,RS109,*대학성공영어:대학독해기법,2.0,2.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
595,RS116,*대학구술기법,4.0,4.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
596,HZ998,*문화간훈련및글로벌개발교육,1.0,1.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
597,HZ918,*초등교사를위한영어2,1.0,1.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
598,HZ953,*보빈레이스제작2,1.0,1.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
599,RS117,*구술의사소통기법,4.0,4.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
600,HZ910,*특수학습장애,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
601,PD014,리빙랩PD학기제1,3.0,3.0,0.0,지정된 학생외 수강금지(신청시 추후 삭제),https://sugang.hs.ac.kr/course/subject/list
602,HZ997,*NGO경영및공공거버넌스,1.0,1.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
603,PD001,자기설계기초,3.0,3.0,0.0,지정된 학생외 수강금지(신청시 추후 삭제),https://sugang.hs.ac.kr/course/subject/list
604,RS114,*대학작문기법,4.0,4.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
605,HZ991,*체코음악의역사,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
606,HX512,*기술과목교육지원을위한컴퓨터모델개발,2.0,2.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
607,PD011,전공기초설계1,2.0,2.0,0.0,지정된 학생외 수강금지(신청시 추후 삭제),https://sugang.hs.ac.kr/course/subject/list
608,HZ996,*로마인과사회적배제,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
609,KH676,마케팅원론,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
610,RS115,*대학청해기법,4.0,4.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
611,HX508,*정신병리학,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
612,HX507,*효과적인교육방법,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
613,HZ960,*교육이론,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
614,EM102,광고학개론,3.0,3.0,0.0,미디어영상광고홍보학 재학생(복수전공 포함)만 수강 가능 // 전공(복수포함)자,https://sugang.hs.ac.kr/course/subject/list
615,EM103,홍보학개론,3.0,3.0,0.0,미디어영상광고홍보학 재학생(복수전공 포함)만 수강 가능 // 전공(복수포함)자,https://sugang.hs.ac.kr/course/subject/list
616,EM409,디지털게임과문화,3.0,3.0,0.0,미디어영상광고홍보학 재학생(복수전공 포함)만 수강 가능 // 전공(복수포함)자,https://sugang.hs.ac.kr/course/subject/list
617,EN009,기초중국어Ⅰ,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
618,MC003,영상제작과정의이해,3.0,3.0,0.0,미디어계열 재학생만 수강 가능 // 전공(복수포함)자,https://sugang.hs.ac.kr/course/subject/list
619,TH015,기독교신앙과자기확립,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
620,GH003,행정학입문,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
621,BA005,경영통계,3.0,3.0,0.0,경영계열1학년 수강신청 후 잔여좌석 재학생(타과가능) 수강가능,https://sugang.hs.ac.kr/course/subject/list
622,TH004,중국문화와스토리텔링,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
623,EC002,기업과금융,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
624,TH009,문학과나의만남:동시대문학읽기와쓰기,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
625,EC005,빅데이터분석개론,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
626,TH010,영미문화탐색,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
627,GH001,국제학입문,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
628,MC002,홍보학개론,3.0,3.0,0.0,미디어계열 재학생만 수강 가능 / 미영광홍 수강 불가 // 전공(복수포함)자,https://sugang.hs.ac.kr/course/subject/list
629,TH001,유럽문화와비전,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
630,MC001,미디어의이해,3.0,3.0,0.0,미디어계열 재학생만 수강 가능 // 전공(복수포함)자,https://sugang.hs.ac.kr/course/subject/list
631,EN010,동아시아지역의이해,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
632,TH011,기독교와세계문명,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
633,BA001,경영학원론,3.0,3.0,0.0,경영계열1학년 수강신청 후 잔여좌석 재학생(타과가능) 수강가능,https://sugang.hs.ac.kr/course/subject/list
634,SS002,휴먼서비스의이해 ,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
635,AS002,C언어,3.0,3.0,0.0,"AI·SW계열생 수강 / 컴퓨터공학부,소프트웨어융합학부,IT영상콘텐츠학과 전공 인정 과목 // 전공(복수포함)자",https://sugang.hs.ac.kr/course/subject/list
636,SS007,인간관계의심리,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
